 Cash Flow to Equity, Retained Earnings to Total Assets, Revenue per person, Current Liability to Current Assets, Equity to Liability, Cash/Total Assets, Total expense/Assets, Liability-Assets Flag, Total debt/Total net worth, Operating profit per person, Quick Assets/Current Liability, Current Ratio, Tax rate (A), Fixed Assets to Assets, Fixed Assets Turnover Frequency, Operating Expense Rate, Cash Turnover Rate, Cash/Current Liability, Net Income Flag,Cluster,Bankrupt?
0.2192427795242284,-0.03694070097661403,0.026478186381384845,0.026988326393029123,0.020897066946490267,0.09815083897244313,0.0030868059112773146,0.0,-7.4479872214650324,0.23769126918106437,-6.641727450145202,0.005740455981422162,0.022165821945727963,0.3300824678749049,4.12426097531786,9.098307852547237,0.00043457541233732827,0.012388921747167578,1,3,0
0.2159560011002694,-0.03802105711662694,0.018224695075249056,0.021974901020313714,0.016597433502539068,0.046851711545044444,0.03200075937135577,0.0,-6.325911612686991,0.2216237894821014,-6.790035985881699,0.007647018291630609,0.14714958218641988,0.06057596283512853,0.0043810439069162585,0.00022765961138937284,42.71561455736881,0.0018230479914607852,1,0,0
0.21548260303257183,-0.04771584718739544,0.007837869965365266,0.02905050097214825,0.01908044933409508,0.02404720975866358,0.0262484016306444,0.0,-7.006275711738124,0.21938247601562977,-7.447157549604445,0.005075727928030722,0.0,0.24517110043939,4.1281788904528565,0.0005224114975101059,47.3641458587289,0.0010788493115481581,1,0,0
0.21740796236432686,-0.03870939223284343,0.029050966601942552,0.018134374259260674,0.015054732395177947,0.03052841581415135,0.005433985155970941,0.0,-5.829837867978316,0.22782255131521326,-5.96276915199066,0.009510684676310471,0.0,0.22503660319629368,0.0002019596830471143,8.860980631692952,47.01464018612231,0.0028938760894137707,1,2,0
0.21528453753920174,-0.04024952956597034,0.013830676545181744,0.023606003630395975,0.021354906700426734,0.023952539951082846,0.010473037557247834,0.0,-7.554291518895153,0.2211358686009298,-6.470629880522734,0.0069724796788083725,0.04336333482920116,0.13601330120834074,0.0001875891578969217,0.00012002310988463206,47.68675598785312,0.002681231811776216,1,0,0
0.21984524854105927,-0.041095224600875314,0.006166243406710624,0.01598065689813973,0.025978336410379853,0.12116005441211965,0.01610296573890981,0.0,-8.569931568873566,0.22204273834586563,-5.404520587766195,0.010774494448815867,0.0,0.18850008093403067,0.00041747880748919665,9.312643581752084,0.00020819067002910097,0.01596802134355715,1,3,0
0.2193693242999338,-0.030448610076095024,0.013828695508333695,0.009823636061270392,0.030577757023455204,0.12089160478187667,0.018977486629291856,0.0,-9.583274925236008,0.2238679068075737,-4.678190183652085,0.015668562205318173,0.049001491482878176,0.2078628310831992,0.00027380546478606685,0.00014892785184195562,0.00019800861002708593,0.03276028502285333,1,1,0
0.215269805031191,-0.04916465557704571,0.009764316430234298,0.02834616348038992,0.016815697116606812,0.018945404736406025,0.01951519551110726,0.0,-6.390752746189915,0.22054081895959227,-7.508669392637812,0.005296539014467935,0.0,0.2744672448165856,4.127389707507004,0.00017829358854353427,46.02668660714802,0.0008534230957546556,1,0,0
0.21591382800018594,-0.03835900566665595,0.010884222436942913,0.028629042409783922,0.019005398272624995,0.04219013898708168,0.012214465599488676,0.0,-6.987076377600542,0.22238679446520898,-7.217385922637741,0.0052072819759571,0.1101545314377456,0.18387924245905862,0.00013615849312432668,0.00013817554271151048,50.29792949603268,0.003461001075312841,1,0,0
0.21539056371259988,-0.02981164452287715,0.0387039617610375,0.021488414340582036,0.025019769402669964,0.025779879296335007,0.01245675211379988,0.0,-8.364482154464255,0.23403989033571673,-7.105510612731781,0.007860099542527562,0.1171456652965388,0.258737913024965,0.000251874621278985,9.275069887580626,43.84495436720581,0.0018739669180933812,1,2,0
0.22608093594347065,-0.03608208452685361,0.015790110507542688,0.013765872078684837,0.027569609438041404,0.13018740826313724,0.015733553998189116,0.0,-8.912088675146165,0.2216271472533501,-5.13385725229328,0.012287552109519883,0.10973654446210061,0.07450810841302663,0.0005323980351645027,9.31474466687959,0.0002416546089526278,0.02309086289578924,1,3,0
0.2156438638792485,-0.03981763056074321,0.007024161762792583,0.016961000193586755,0.03098595411159758,0.07042152288218585,0.017956852107026352,0.0,-9.67907971709415,0.22146250196230144,-5.898622516341767,0.010176343165821696,0.14668835161810354,0.22187777460045352,0.00019666499315676165,0.00013563192418607775,50.43032101766424,0.00937442343622066,1,0,0
0.21146516278383382,-0.0466111087469622,0.008313327378964352,0.022782510282589742,0.014463344557454311,0.06860831533377176,0.011620725453849942,0.0,-5.616699486134425,0.21683808165456744,-6.592238222286371,0.007305411908978899,0.0,0.306082807844986,4.124983942603725,9.283374385522896,0.00019063595403362432,0.00704744002796291,1,3,0
0.2161072136837599,-0.03679264591297418,0.019047939037497727,0.016077176577126245,0.02791114943101449,0.11942190891715865,0.0211970148193091,0.0,-8.986695006367228,0.2249489431743267,-5.344580656297571,0.010713772145834943,0.12706462455345513,0.12815654298305862,0.0004197466287308643,0.00020719748540010946,0.00023959607364252457,0.017811390020147276,1,1,0
0.21713963291804972,-0.04492057794377989,0.005810694459610319,0.02674067364734786,0.01889758698414774,0.05016439277928031,0.015438314010748175,0.0,-6.959656946588112,0.22090633002039667,-6.907252638938617,0.005824267971958964,0.0,0.2988468831771201,4.125300062187275,0.0002980623370424486,0.000128512253719854,0.0034924279509747696,1,1,0
0.2154990361515632,-0.04084708886384615,0.013707570828431133,0.01811066299765329,0.030887423881181337,0.02870427530011059,0.017012042085169387,0.0,-9.655830759315101,0.22050691607965853,-5.739073244204834,0.00952357162064368,0.0,0.1795495451422941,0.0002617054871175799,0.00016881339097400848,46.19993817027672,0.0035080167016894115,1,0,0
0.21438641536396447,-0.03729990856627216,0.015133873699288012,0.024018159587242596,0.024315515834561277,0.07888609927561514,0.014324744693386356,0.0,-8.212302353879872,0.22108864827207775,-6.572210744771661,0.006811128654138964,0.11653109224790857,0.17998625248717484,0.00028514952861263045,0.00011424185169489756,50.756090451116584,0.0060856236367657374,1,0,0
0.2173006041299388,-0.0400191358137658,0.012224308273313295,0.015289021805266813,0.033173295245720075,0.10777749335381703,0.022150619843733746,0.0,-10.22734064352909,0.22336644435078765,-5.565196050434535,0.011221506943821272,0.188525345334905,0.12903928714534785,0.0003199354622027092,0.00027008704354279244,0.00023349942656449994,0.022333899563230755,1,1,0
0.21532636957029133,-0.03879956727664732,0.04401514463741928,0.02510298556308707,0.017533906864207003,0.008938992712540172,0.004370869124836151,0.0,-6.5959879021000605,0.23963410198530216,-6.540124337985735,0.006402520710824394,0.04033827278960447,0.01010434054306312,0.017342796043482905,9.042789863179097,38.386794171043974,0.00040007343548132036,1,2,0
0.21444780874052657,-0.043479847563059455,0.023105333377644692,0.03128112724135196,0.01710655702593349,0.0030572418668673553,0.013842823964534283,0.0,-6.475159947265821,0.22218650047515803,-7.406758199599106,0.0044109693208037905,0.08499501411275506,0.18452146534520958,0.0003025421833618301,9.252074973208742,37.240298868177405,0.00010863027292783969,1,2,0
0.21636166319559466,-0.029313134668320796,0.010629898134770187,0.014919761151920717,0.03099273883715264,0.09887491923879468,0.01562500053264947,0.0,-9.680878936401571,0.223194376716007,-5.173189038160754,0.011469406913582869,0.13851657967588973,0.1234571884843849,0.0002798553854660111,0.00020442211115437404,0.0002309149895582859,0.02051810234497506,1,1,0
0.2172210308094108,-0.03611222837238689,0.022166962300459093,0.020721256875260323,0.021374002154518547,0.03976372891478275,0.020468760462766855,0.0,-7.558908323235792,0.22540766475510143,-6.389312803451398,0.008208393050758543,0.006165038893639659,0.19138204651294602,0.00036606181861258217,0.00016892936951847732,46.99314166976302,0.0020049728474863114,1,0,0
0.21635080654217556,-0.04060856570097205,0.009843350286001357,0.027618396303279575,0.019812784071327565,0.016965176048719492,0.007301786975651036,0.0,-7.188563478270789,0.22073048886167462,-7.632869356217447,0.005531292385825318,0.0,0.20048731061880462,4.127750729570548,0.00010499196241701055,47.7860524755821,0.002810704576103425,1,0,0
0.21651899276854827,-0.03113142772797296,0.018332061214116686,0.021530018196648827,0.018038841323640923,0.029847709365816714,0.018456594097421328,0.0,-6.734281504669449,0.22281955228213396,-6.020800947923749,0.007841525126078332,0.11302332867905927,0.13184737043240566,0.000862701889957025,0.00011354793827186046,44.18098086329418,0.0018923867048913272,1,0,0
0.2162668615031073,-0.03337525527717351,0.013915750344150699,0.01982484335606966,0.023901893330806504,0.0345396069964583,0.009604988479104936,0.0,-8.122934693080918,0.22528747408850677,-5.9179298950896175,0.008636437931924989,0.09330730243935521,0.1490805472292243,0.00022237930446619537,9.305816175404399,48.329541187044335,0.002989785797007889,1,2,0
0.21573630680975278,-0.04115158665017212,0.0118983818815139,0.013499576217722927,0.029902542624110844,0.10707520796912008,0.018320413651855307,0.0,-9.427636753079106,0.22092322351523278,-5.3039651338550104,0.012486250244284585,0.04662422214723633,0.16383618043938442,0.00025489966965113614,0.0001766759030748895,0.00020880454995720688,0.015312360731001295,1,1,0
0.21856381795015326,-0.0389004414516066,0.011754294913335192,0.019482025546220093,0.018305185345389368,0.05876151304856287,0.02271796235431819,0.0,-6.8053555223725075,0.22192893727216703,-6.431761389762892,0.00880624701964444,0.051482185249514624,0.1740591069060513,0.00029422426480269073,0.00023147465191994694,49.10938617652972,0.004329669744027217,1,0,0
0.21498102955628592,-0.04034778582942179,0.012590210346591465,0.02301927162952558,0.024423247280749825,0.04340026664194447,0.022654680368775885,0.0,-8.23596843829133,0.22148267536240723,-6.8594436962750525,0.007208102089584434,0.13795181838996906,0.14997997096244875,0.00035093855022632893,0.00026245726925606646,47.68675598785312,0.002951694517601399,1,0,0
0.21512394222657136,-0.04742007856228246,0.006010330119531494,0.02730350595314692,0.01942428578866361,0.030831168944086194,0.02516305083192031,0.0,-7.092591181104509,0.22000398098812232,-6.871838407514063,0.005635004863003403,0.0,0.17152633098440995,0.00029422426480269073,0.00031598031006260585,45.9718747691817,0.001658418852411861,1,0,0
0.21730602361181486,-0.04086295706002812,0.011530481627244325,0.02333072825915837,0.02129364345051542,0.06421504080276666,0.01449648518876982,0.0,-7.540205230450422,0.22066617176383416,-6.290854217410981,0.00708205578674729,0.0,0.17988459050991382,0.0002140605581412331,0.00010198530326942641,41.922754498876174,0.005026649987551131,1,0,1
0.2168954316643906,-0.031314634070042716,0.012075443451942742,0.009224983650087924,0.03717721172990402,0.0816786127091162,0.01712729246260048,0.0,-11.596486407974973,0.22337966932320544,-4.432198627409265,0.01627113944519654,0.04389944442037939,0.1753291261416005,0.00025414290878077774,0.00013447509533443815,0.00010311101332561623,0.02010775519920327,1,1,0
0.21590884007312153,-0.04243780707967298,0.019541729618640303,0.016834483080263765,0.01783692573253529,0.034616191883562526,0.007306272238068924,0.0,-6.679515795477426,0.2204933522989884,-5.889050324741299,0.010251510710004932,0.0,0.18080028623348338,0.000186076508745775,9.188892924921369,47.90914444752981,0.0024221366707366425,1,2,0
0.21754758235578325,-0.0366193452296866,0.016589031493713872,0.018825627447397724,0.02197502317832184,0.10012226024312228,0.013648062515647501,0.0,-7.696067407600341,0.2242097261594224,-5.9670347286555705,0.009141876591277413,0.07807825421749533,0.20311119977623474,0.000192883907438213,0.0001301977154237895,0.0001953221056721608,0.010249296491743365,1,1,0
0.21458604701170647,-0.04558273692133397,0.0034467250771288483,0.00297500638647483,0.03969056968729422,0.026288416903190316,0.022566278335201796,0.0,-14.076796131578305,0.21930369533802915,-2.786145626118994,0.02299851092806034,0.0,0.055099213999056915,0.0002919550905201598,0.0007814834144594185,49.72429547222375,0.008109249144792986,1,0,0
0.2199785421269254,-0.04619398761148773,0.0032004425728220814,0.0063131375539699375,0.039370819057626266,0.12800470322496557,0.015105517949261127,0.0,-13.336875028220335,0.21911852014912808,-3.888843787485465,0.019510409107410087,0.0,0.23541591893667008,4.125300062187275,0.0004824235109136976,0.0011703603485917447,0.06718117776365566,1,1,0
0.21665682779079246,-0.03858236478003114,0.0313688500732516,0.023893323534619218,0.013300548748548763,0.052004253783909334,0.006628929089364177,0.0,-5.144072385240025,0.23501534864481782,-7.512472687696232,0.006859964518598783,0.03620202202760731,0.02883698204713674,0.0011158178480421953,0.0001070727207315409,0.00012218999715315094,0.0016152692442568334,1,1,0
0.21825819347816428,-0.041130006480129024,0.029617591880266903,0.023719590075054985,0.02075734929652509,0.06355500847172367,0.021889852566802932,0.0,-7.4152074601538756,0.22143223531113404,-6.3605314031183315,0.0069279168814876885,0.000707142725581071,0.10330552264114445,0.0007153293094405369,0.00016072085167353914,48.81144210255848,0.004137628817770126,1,0,0
0.2157911075404214,-0.0417271410162493,0.009913192243522348,0.02067574975341215,0.02419092082251397,0.024902412962253522,0.01719923175026078,0.0,-8.18548340277041,0.22062553184641048,-7.776720885456885,0.008229747083919076,0.10166225046404982,0.2627404515608828,0.00012481233102366526,0.00015632761460282683,45.67142920814418,0.0022256539191583776,1,0,0
0.21712064081053822,-0.03869619312767866,0.041700926057751456,0.021191422773760037,0.016865282698287975,0.03777143878119613,0.007989335579521027,0.0,-6.405148444962931,0.23785604214491607,-10.493116280100173,0.007993177365239208,0.11398436589286753,0.05345078694766151,0.0004726723050998572,0.00013574690709465995,50.809599487897856,0.0014486578037242739,1,0,0
0.21519543783320305,-0.04004591071367784,0.03042115214816853,0.02526462459217495,0.015348287223171145,0.08373176106707762,0.018109000001694707,0.0,-5.930213237442563,0.22603250340383874,-6.635440197745824,0.00634325962931428,0.14285234663647484,0.127932427691257,0.0005694416927226815,9.314281486463816,50.29792949603268,0.004179793671390222,1,2,0
0.21630671100062507,-0.04140749240087758,0.014620174030321707,0.03331555931840579,0.015103938613251513,0.019856108699690705,0.01222812781677996,0.0,-5.846850954317709,0.22105490767678077,-8.049721591472807,0.0038413558004473883,0.04759501503908696,0.330521730722315,4.11345476811554,0.00014245288524312313,45.83155192248134,0.0011010001102077342,1,0,0
0.21486311858432336,-0.04197350429030962,0.006085855673539929,0.017489972012772373,0.03016791571078967,0.04712979145975057,0.011231671883984686,0.0,-9.488348894103913,0.22138850235211113,-5.586539036598957,0.009869889636667944,0.0,0.325236696514055,4.125070852986543,0.0002084691958524128,0.0001148958082877027,0.007259987292353819,1,1,0
0.2169135723663659,-0.042413531790972965,0.010130769398214669,0.029651065192833198,0.017660645492207368,0.03320736821140564,0.02084417369379343,0.0,-6.631187339098427,0.22090970897885467,-7.004367146866125,0.004891609885950542,0.0,0.24376964132387027,0.00011800535694072255,0.00018453734766214343,47.86559332896663,0.0022140865643714624,1,0,0
0.2120939600438707,-0.03683184598650892,0.009791435074548613,0.014587501579874401,0.02844500500677713,0.1224011160188891,0.020768947192444504,0.0,-9.103323999284259,0.22283284185886504,-5.262554746125386,0.01169798582447308,0.0,0.1485289706068387,0.0003191787624255091,0.00025066558359189997,0.0003143496495821584,0.02084339720166394,1,1,0
0.21710421145403716,-0.044319300263264104,0.02050507616036002,0.0013253585768275373,0.036895461654556545,0.10639798441644115,0.007157226065133989,0.0,-11.466850737060833,0.21581520423024586,-2.703784296624713,0.02361403782314486,0.0,0.13759810902520608,0.0002496053277001872,9.22815726349148,0.000263728376166358,0.13823097437463877,1,3,0
0.21602397409963048,-0.03412526310924451,0.026264403430306258,0.01869448938894243,0.0239197612076799,0.028497017402690217,0.011668943437226777,0.0,-8.126681085343028,0.2228494513369289,-6.0375398878135655,0.009210548154590614,0.08323796995537824,0.06265941133887003,0.0008135810253966045,9.29672751772098,46.550062450220295,0.0022434060832107936,1,2,0
0.215633567645433,-0.03444042745796412,0.01193218649139009,0.025593001743665172,0.023008452838326955,0.03480838605030066,0.009881099989959759,0.0,-7.927077634877634,0.2227763509428147,-6.639617686837002,0.006224567098369012,0.094702143493476,0.22668929848209043,0.00017548788515991422,9.277581281479039,47.37399655104008,0.002455521011153777,1,2,0
0.21581498694882886,-0.0371748636081815,0.006053147018706184,0.015622155788943602,0.0330346817385242,0.06352185120423894,0.021097297007425655,0.0,-10.190544239961806,0.22105828224460636,-5.901298538475645,0.011003639125971895,0.05831247533452974,0.17007108434800244,0.00019363972609773238,0.00024916299498660405,50.63327137805586,0.008527845183407637,1,0,0
0.21581428940717212,-0.03878222405142111,0.018618303275809104,0.02149705722437638,0.020101420601315968,0.00238530263418738,0.013715891136019611,0.0,-7.2588252858381495,0.2230021446182449,-6.675083661007978,0.007855973975009577,0.1440412747217958,0.06963938709235004,0.0012465000808322582,9.308798125646277,28.97093824609351,0.00010086537142983419,1,2,0
0.21613703804003856,-0.03912841536687339,0.023276123915832937,0.01685439408561462,0.02371924817009036,0.03196191032519676,0.009131188966310098,0.0,-8.083018327893228,0.22200258624998095,-5.727607246458017,0.010239652303915223,0.06427232001234279,0.1519880799477565,0.000487793288242548,8.93464540505058,44.905959813126636,0.001978320636212381,1,2,0
0.217407792135663,-0.03404122887771299,0.018108415238087087,0.014167685387616294,0.029305478356601675,0.10095046055340333,0.008097299319058917,0.0,-9.293243849621666,0.22240013469791556,-5.1461776031511,0.01199492880929624,0.057555829139695584,0.06846150934741789,0.0011906037039194108,9.190376865782342,0.00012219899612146896,0.01281012949580108,1,3,0
0.2162561132795304,-0.04351559745923191,0.018558669157542663,0.027511523437603286,0.02065764972687957,0.0720769360806552,0.019479453050371017,0.0,-7.391706026155457,0.22299550998534573,-6.823694795965561,0.005566405279446533,0.17531959377633127,0.1996686679182884,0.00022086672063969878,0.0001379435777936575,0.00010699463060497813,0.004772042428182602,1,1,0
0.20951501149550342,-0.03916381952586929,0.03107532502264752,0.021389554547811353,0.021526362251527018,0.03909255311798606,0.015322641298008153,0.0,-7.593749496779716,0.2231016158379355,-6.3106931655766685,0.007904176029749604,0.0802627240476998,0.14656797620128342,0.000743293979951571,9.26842640079629,44.39021239549986,0.0020096629941844667,1,2,0
0.21618474071822394,-0.039584290534271614,0.02824929859561594,0.015401137781286163,0.032144635035476196,0.04942911087780999,0.01755708508868491,0.0,-9.961313226465652,0.2227065294729575,-5.47359097339823,0.011147691252252463,0.13017460671302158,0.15698204541341207,0.0005898520011457353,9.002324139065633,46.05382056279779,0.005545049717610931,1,2,0
0.2161471476381691,-0.034538426030646,0.02782712050825354,0.016292909126572587,0.03149325456794247,0.017779798302611196,0.012903388687536084,0.0,-9.800258977202592,0.22384157001186644,-5.910915616365105,0.010579555410305315,0.0,0.29607442031717945,0.00019363972609773238,9.291213267725329,42.71561455736881,0.0018779994890656163,1,2,0
0.2130173801887686,-0.04105778283745784,0.008963403575636995,0.005079701222830947,0.031940227336081185,0.125261885960617,0.016239852500341247,0.0,-9.909611059697323,0.2216237894821014,-3.5712112896960373,0.02094809680478168,0.0,0.2342082375725107,0.00011800535694072255,0.0002597980300038215,0.0006519785944740323,0.06742356677061245,1,1,0
0.2224319617560009,-0.039511304124421345,0.028367512662341717,0.022331433671020143,0.014596975022411538,0.1089156063083203,0.02294018693440298,0.0,-5.666212119635955,0.22331683634707636,-6.634111997217304,0.007494463489316303,0.1456546632018715,0.021260218272858563,0.007882573910063424,9.309286789083357,49.75258507731729,0.005907939249153684,1,2,0
0.2153080732938371,-0.04405658695219023,0.010047947326691753,0.013523340791454563,0.02593383407934034,0.06403537501884343,0.02201665935697881,0.0,-8.560538689606295,0.21951593810261943,-6.406962110330757,0.012468308323375447,0.0,0.06376267055351088,0.0012072219509327525,0.0002610696671840863,49.977881921606375,0.004827440429754053,1,0,0
0.21523232358923358,-0.04325784782723576,0.012577809462288727,0.01605046070077406,0.02273175645216785,0.09392346748039997,0.022306331442741474,0.0,-7.865794263964629,0.21947146789212713,-5.66658199199102,0.010730575491264785,0.0,0.046988299914937914,0.0019426116213110863,0.00013840650772193745,50.77399885894614,0.0072880896326629205,1,0,0
0.21658799645264015,-0.04453928911485966,0.005344031144619105,0.007043505865568481,0.033792019896351326,0.06510503783394417,0.020774972262271863,0.0,-10.39850242457133,0.220564544619083,-4.236354132049436,0.018659830291992478,0.0,0.14876649420791718,0.00020422811109995835,0.0003624480407035875,0.00012685545216860325,0.01588141780758244,1,1,0
0.2124336481495209,-0.051528382613239894,0.0008231974293798307,0.02178716460861368,0.025700656873043886,0.03830530231023199,0.02025164378928978,0.0,-8.51067533083593,0.21552536003666214,-6.003482333745326,0.007728359405740673,0.0,0.3205062535396472,4.109300485817115,0.004935872592751495,0.0009059869238769088,0.005880577823119743,1,1,0
0.21591151381689994,-0.035728776156799424,0.03464656669566746,0.02141101066389842,0.02351769464809169,0.11617511517596925,0.01725126996617888,0.0,-8.038737379379738,0.22711194475592775,-6.349627057582808,0.007894300479895939,0.12051490754424961,0.23073019438353473,0.00042428325153439777,9.290045008785114,0.00011196212044764877,0.013052472381324325,1,3,0
0.2178563449831861,-0.03669710577213691,0.013102416660028699,0.022745011379442532,0.030161466066743723,0.07115286768989955,0.011164964146315537,0.0,-9.4867066898054,0.22300877886093926,-6.282614081238078,0.007321216971725578,0.07032829070368254,0.1351319591011102,0.0002609497323168538,0.00012245078746584434,0.00012751437355267896,0.010198615937719329,1,1,0
0.2141833577349348,-0.04041045517932435,0.04344729763192409,0.02591647874482801,0.011424813942782004,0.005714779517656652,0.006326012598967368,0.0,-4.119419529191783,0.25514274786259167,-11.44642039955334,0.006109635930416975,0.13755336567314952,0.0003118374004856669,0.061613789257198265,9.30365028655014,44.286967385137714,0.00012395129450192024,1,2,0
0.21566925682081373,-0.04382471873623107,0.005894219703944799,0.020290740327629495,0.02083801383269296,0.06959328074848044,0.014328128797439724,0.0,-7.434113335628562,0.22071018211876137,-6.7933358317939065,0.008411034389097594,0.08428473462683138,0.24154739056472077,0.000142965313822786,0.0001510085100186211,0.00010778855062423439,0.005007430931840297,1,1,0
